title,credit_id,department,gender,id,job,name,id1,first_name,imdb,gender_prob,gender_guess
X-Men: Apocalypse,5835a307925141691b0172f8,Costume &amp; Make-Up,0,1713049,Assistant Costume Designer,Lynne Duggins Weir,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a474c3a3682fad0169f4,Camera,0,1713050,Still Photographer,Zachary Popovsky,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a4bdc3a3682f6c01649c,Lighting,0,1713051,Rigging Grip,Ătienne Geoffrion,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a5aec3a3682ea1015bfa,Visual Effects,0,1713054,Animation Supervisor,Shahar Levavi,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a6199251416c6301670e,Crew,0,1713056,CG Supervisor,Jep Hill,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a6279251416c2e010938,Crew,0,1713057,CG Supervisor,Hubert Maston,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a6cb9251416d220176c2,Crew,0,1713059,Digital Effects Supervisor,Michael Maloney,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a7ffc3a3682f6c016760,Visual Effects,0,1713063,VFX Editor,Jason Cooper,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a811c3a3682b3e016584,Visual Effects,0,1713064,VFX Editor,Craig Field,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a83e9251416bc60177b4,Visual Effects,0,1713066,VFX Editor,Shenyan Liu,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a8ca9251416c2e010b59,Costume &amp; Make-Up,1,1713067,Hairstylist,Lyne Lapiana,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a8ddc3a3682f2a013aad,Costume &amp; Make-Up,0,1713068,Key Hair Stylist,Rocco Stallone,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835a917c3a3682f9d017a2f,Costume &amp; Make-Up,0,1713069,Makeup Artist,Charles Carter,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835aad0c3a3682f6c016937,Editing,0,1713075,Digital Intermediate,Stephen Nakamura,NA,NA,NA,NA,NA
X-Men: Apocalypse,5835aae4925141691b0179a2,Editing,0,1713076,First Assistant Editor,Pearce Roemer,NA,NA,NA,NA,NA
X-Men: Apocalypse,58ea6129925141354c03cb7d,Costume &amp; Make-Up,1,1753720,Makeup Artist,Catherine Lavoie,NA,NA,NA,NA,NA
Suicide Squad,58415a5a9251417d590062b1,Production,0,282,Producer,Charles Roven,NA,NA,NA,NA,NA
Suicide Squad,58415aa0c3a36865af006edd,Production,1,5914,Casting,Mary Vernieu,NA,NA,NA,NA,NA
Suicide Squad,58415ad29251417d53006073,Art,0,8678,Production Design,Oliver Scholl,NA,NA,NA,NA,NA
Suicide Squad,58417b609251417d5000746b,Sound,0,9439,Foley,Catherine Harper,NA,NA,NA,NA,NA
Suicide Squad,584160939251417d5c006752,Costume &amp; Make-Up,1,51035,Costume Supervisor,Alex Kavanagh,NA,NA,NA,NA,NA
Suicide Squad,545b5776c3a368535300113d,Directing,0,19769,Director,David Ayer,NA,NA,NA,NA,NA
Suicide Squad,5786e93c92514133120006bc,Writing,0,19769,Writer,David Ayer,NA,NA,NA,NA,NA
Suicide Squad,5786e95c92514112d70011bd,Sound,2,16368,Original Music Composer,Steven Price,NA,NA,NA,NA,NA
Suicide Squad,58415d959251417d590064ff,Art,0,23546,Supervising Art Director,Brandt Gordon,NA,NA,NA,NA,NA
Suicide Squad,58417cf3c3a36865ad007d6e,Costume &amp; Make-Up,0,66690,Hairstylist,Pierce Austin,NA,NA,NA,NA,NA
Suicide Squad,58415a6f9251417d4d005fb4,Production,2,18953,Producer,Richard Suckle,NA,NA,NA,NA,NA
Suicide Squad,58415b079251417d620061a3,Art,0,63534,Art Direction,Aleksandra Marinkovich,NA,NA,NA,NA,NA
Suicide Squad,584162209251417d59006816,Camera,2,67160,Camera Operator,Steve Adcock,NA,NA,NA,NA,NA
Suicide Squad,5786e970c3a368721800047b,Editing,2,67810,Editor,John Gilroy,NA,NA,NA,NA,NA
Suicide Squad,584163ac9251417d5f006798,Camera,0,71127,Underwater Camera,Peter Zuccarini,NA,NA,NA,NA,NA
Suicide Squad,58417ade9251417d530072c7,Sound,0,73916,ADR &amp; Dubbing,David Bach,NA,NA,NA,NA,NA
Suicide Squad,559b4ae39251413cc3000dbd,Camera,2,115120,Director of Photography,Roman Vasyanov,NA,NA,NA,NA,NA
Suicide Squad,58417c66c3a36865bb007683,Sound,0,138618,Sound Re-Recording Mixer,Gary Rizzo,NA,NA,NA,NA,NA
Suicide Squad,58417c479251417d5f007619,Sound,2,158916,Sound Re-Recording Mixer,Michael Keller,NA,NA,NA,NA,NA
Suicide Squad,56a39471c3a36838a3002bbb,Production,2,211962,Executive Producer,Geoff Johns,NA,NA,NA,NA,NA
Suicide Squad,58416052c3a36865b3006199,Costume &amp; Make-Up,0,213644,Costume Design,Kate Hawley,NA,NA,NA,NA,NA
Suicide Squad,58415af5c3a36865ad00675e,Art,0,936841,Art Direction,Greg Berry,NA,NA,NA,NA,NA
Suicide Squad,58415a8ac3a36865bf005e4b,Production,1,1024910,Casting,Lindsay Graham,NA,NA,NA,NA,NA
Suicide Squad,599916e0c3a3686dce007877,Crew,1,1168704,Stunts,Amy Johnston,NA,NA,NA,NA,NA
Suicide Squad,58417c869251417d59007724,Sound,0,1172813,Supervising Sound Editor,Richard King,NA,NA,NA,NA,NA
Suicide Squad,5841630b9251417d5600682c,Lighting,0,1179444,Gaffer,Terry Banting,NA,NA,NA,NA,NA
Suicide Squad,584160a9c3a36865af007359,Costume &amp; Make-Up,0,1312174,Costume Supervisor,Leslie Kavanagh,NA,NA,NA,NA,NA
Suicide Squad,58417d569251417d5c00782d,Costume &amp; Make-Up,0,1317044,Makeup Artist,Leslie A. Sebert,NA,NA,NA,NA,NA
Suicide Squad,58417d989251417d620076b2,Costume &amp; Make-Up,0,1318874,Makeup Designer,Alessandro Bertolazzi,NA,NA,NA,NA,NA
Suicide Squad,584160f99251417d5f0065c6,Costume &amp; Make-Up,0,1330567,Set Costumer,Anthony Almaraz,NA,NA,NA,NA,NA
Suicide Squad,584162329251417d4d0064ed,Camera,0,1345862,Camera Operator,John Holosko,NA,NA,NA,NA,NA
Suicide Squad,58415e93c3a36865c90062f0,Sound,0,1352981,Music Editor,Sam Zeines,NA,NA,NA,NA,NA
Suicide Squad,58415ae5c3a36865ad006746,Art,0,1354916,Art Direction,Ravi Bansal,NA,NA,NA,NA,NA
Suicide Squad,58415b689251417d5c0063d6,Art,0,1355529,Art Department Coordinator,Carol Kiefer,NA,NA,NA,NA,NA
Suicide Squad,58415b2a9251417d5f0061fb,Art,0,1357043,Art Direction,Clint Wallace,NA,NA,NA,NA,NA
Suicide Squad,584164bac3a36865b6006cd6,Crew,0,1357062,Special Effects Coordinator,Scott R. Fisher,NA,NA,NA,NA,NA
Suicide Squad,58417d2cc3a36865bb007700,Costume &amp; Make-Up,0,1364792,Makeup Department Head,Jo-Ann MacNeil,NA,NA,NA,NA,NA
Suicide Squad,58417b50c3a36865bb007574,Sound,2,1371064,Foley,Gregg Barbanell,NA,NA,NA,NA,NA
Suicide Squad,58416250c3a36865bf00630c,Camera,0,1377132,Camera Operator,David Luckenbach,NA,NA,NA,NA,NA
Suicide Squad,58417b97c3a36865c60064a4,Sound,0,1377222,Sound Effects Editor,Michael W. Mitchell,NA,NA,NA,NA,NA
Suicide Squad,584179ddc3a36865ad007ae4,Crew,0,1384371,Visual Effects Editor,Mark Carr,NA,NA,NA,NA,NA
Suicide Squad,58415e579251417d5c0065de,Directing,0,1393407,Script Supervisor,Shane B. Scott,NA,NA,NA,NA,NA
Suicide Squad,5841636ec3a36865c900660b,Camera,0,1394767,Still Photographer,Clay Enos,NA,NA,NA,NA,NA
Suicide Squad,5841612cc3a36865bf006262,Costume &amp; Make-Up,0,1399323,Set Costumer,Mustapha Mimis,NA,NA,NA,NA,NA
Suicide Squad,584162e5c3a36865b6006b9c,Camera,0,1399877,Steadicam Operator,Peter Rosenfeld,NA,NA,NA,NA,NA
Suicide Squad,58416176c3a36865ad006c1e,Costume &amp; Make-Up,0,1400086,Set Costumer,Ashley Ellsworth,NA,NA,NA,NA,NA
Suicide Squad,58417e6cc3a36865af00861f,Crew,0,1400373,Second Unit Cinematographer,Josh Bleibtreu,NA,NA,NA,NA,NA
Suicide Squad,584162bbc3a36865b6006b74,Camera,2,1403415,Helicopter Camera,David B. Nowell,NA,NA,NA,NA,NA
Suicide Squad,58416353c3a36865b6006bf3,Lighting,0,1403738,Rigging Gaffer,Gary Deneault,NA,NA,NA,NA,NA
Suicide Squad,58417b1f9251417d50007427,Editing,0,1404366,Dialogue Editor,Thomas Jones,NA,NA,NA,NA,NA
Suicide Squad,584162ab9251417d5000660f,Camera,0,1404739,Helicopter Camera,Steve Koster,NA,NA,NA,NA,NA
Suicide Squad,584163949251417d4d0065ca,Camera,0,1404850,Still Photographer,Michael Gibson,NA,NA,NA,NA,NA
Suicide Squad,58417b33c3a36865bb007553,Editing,0,1415007,Dialogue Editor,Russell Farmarco,NA,NA,NA,NA,NA
Suicide Squad,58417b3cc3a36865b60079b4,Sound,0,1415007,ADR &amp; Dubbing,Russell Farmarco,NA,NA,NA,NA,NA
Suicide Squad,5841790f9251417d5c007517,Visual Effects,0,1415622,VFX Editor,Roxanne Dorman,NA,NA,NA,NA,NA
Suicide Squad,58417dba9251417d500075fc,Costume &amp; Make-Up,0,1422810,Prosthetic Supervisor,Neil Morrill,NA,NA,NA,NA,NA
Suicide Squad,58417cdbc3a36865b6007b17,Costume &amp; Make-Up,0,1425969,Hair Department Head,Vincent Sullivan,NA,NA,NA,NA,NA
Suicide Squad,58417d089251417d5c007805,Costume &amp; Make-Up,0,1425970,Key Hair Stylist,Carol Hartwick,NA,NA,NA,NA,NA
Suicide Squad,58415b8a9251417d4d006087,Art,0,1425973,Art Department Coordinator,Dusty Reeves,NA,NA,NA,NA,NA
Suicide Squad,58415e2d9251417d5c0065b5,Directing,1,1449183,Script Supervisor,Samantha Armstrong,NA,NA,NA,NA,NA
Suicide Squad,584164989251417d5f006816,Visual Effects,0,1457911,Special Effects Supervisor,Michael Innanen,NA,NA,NA,NA,NA
Suicide Squad,58417a599251417d5c00761e,Crew,0,1459911,Visual Effects Editor,Mark S. Wright,NA,NA,NA,NA,NA
Suicide Squad,5841613cc3a36865b3006224,Costume &amp; Make-Up,0,1463804,Set Costumer,John Voght,NA,NA,NA,NA,NA
Suicide Squad,584162cdc3a36865bf00637d,Camera,2,1494209,Helicopter Camera,Richard Roles,NA,NA,NA,NA,NA
Suicide Squad,58417e449251417d5c0078b6,Editing,0,1517618,First Assistant Editor,Diane Brunjes,NA,NA,NA,NA,NA
Suicide Squad,58415fb79251417d5c0066c9,Sound,0,1529990,Music Supervisor,Season Kent,NA,NA,NA,NA,NA
Suicide Squad,58415eacc3a36865b30060b7,Sound,2,1529999,Music Supervisor,Gabe Hilfer,NA,NA,NA,NA,NA
Suicide Squad,584160759251417d500064c6,Costume &amp; Make-Up,0,1530194,Assistant Costume Designer,Renee Fontana,NA,NA,NA,NA,NA
Suicide Squad,58417d6b9251417d56007843,Costume &amp; Make-Up,0,1548853,Makeup Artist,Lisa Rocco,NA,NA,NA,NA,NA
Suicide Squad,58147bba925141574302dd7e,Crew,2,1551659,Video Assist Operator,Jeffrey Cassidy,NA,NA,NA,NA,NA
Suicide Squad,5841631e9251417d5f006727,Lighting,2,1558697,Gaffer,Rick Thomas,NA,NA,NA,NA,NA
Suicide Squad,584162919251417d560067da,Camera,0,1559367,Camera Operator,Johnny Askwith,NA,NA,NA,NA,NA
Suicide Squad,584160c59251417d560066b1,Costume &amp; Make-Up,0,1559620,Seamstress,Sylvie Bonniere,NA,NA,NA,NA,NA
Suicide Squad,58417a2cc3a36865ad007b2e,Crew,0,1563557,Visual Effects Editor,Athena Han,NA,NA,NA,NA,NA
Suicide Squad,58417f259251417d56007927,Camera,0,1572865,First Assistant Camera,Mark Cyre,NA,NA,NA,NA,NA
Suicide Squad,58417ec19251417d50007681,Camera,0,1572866,First Assistant Camera,Joseph Micomonaco,NA,NA,NA,NA,NA
Suicide Squad,58415de69251417d5300624a,Production,0,1608766,Casting Associate,Marisol Roncali,NA,NA,NA,NA,NA
Suicide Squad,58417df79251417d4d00746b,Editing,0,1618130,Digital Intermediate,Billy Hobson,NA,NA,NA,NA,NA
Suicide Squad,58417929c3a36865c60062d7,Visual Effects,0,1621454,VFX Editor,Lei Zhang,NA,NA,NA,NA,NA
Suicide Squad,58417a46c3a36865ad007b43,Crew,0,1621763,Visual Effects Editor,Katrina Taylor,NA,NA,NA,NA,NA
Suicide Squad,58415c109251417d5f006299,Art,0,1637330,Conceptual Design,Christian Scheurer,NA,NA,NA,NA,NA
Suicide Squad,5841793ec3a36865b3006ea5,Visual Effects,0,1713066,VFX Editor,Shenyan Liu,NA,NA,NA,NA,NA
Suicide Squad,58415b19c3a36865af006f3e,Art,0,1717315,Art Direction,Eric VĂ­quez,NA,NA,NA,NA,NA
Suicide Squad,58415b3cc3a36865c900609f,Art,0,1717316,Art Direction,Colin Woods,NA,NA,NA,NA,NA
Suicide Squad,58415c5d9251417d5c00646e,Art,0,1717317,Construction Coordinator,John Mackenzie,NA,NA,NA,NA,NA
Suicide Squad,58415dfcc3a36865b3006043,Production,0,1717318,Casting Associate,Jeanette Benzie,NA,NA,NA,NA,NA
Suicide Squad,584160d99251417d5c006785,Costume &amp; Make-Up,0,1717319,Seamstress,Beverly Law,NA,NA,NA,NA,NA
Suicide Squad,5841610c9251417d5f0065d3,Costume &amp; Make-Up,0,1717320,Set Costumer,Erin Daprato,NA,NA,NA,NA,NA
Suicide Squad,5841611c9251417d59006779,Costume &amp; Make-Up,0,1717321,Set Costumer,Joan Frame,NA,NA,NA,NA,NA
Suicide Squad,5841614f9251417d5300649a,Costume &amp; Make-Up,0,1717322,Set Costumer,Natasha Gale,NA,NA,NA,NA,NA
Suicide Squad,584161649251417d5f006611,Costume &amp; Make-Up,0,1717323,Set Costumer,Michael Issa,NA,NA,NA,NA,NA
Suicide Squad,5841620e9251417d6200663b,Camera,0,1717324,Camera Operator,Tim Dolan,NA,NA,NA,NA,NA
Suicide Squad,58416264c3a36865bf006319,Camera,0,1717325,Camera Operator,Jason Vieira,NA,NA,NA,NA,NA
Suicide Squad,584163319251417d590068c8,Lighting,0,1717326,Gaffer,R. Scott Phillips,NA,NA,NA,NA,NA
Suicide Squad,584164699251417d5c0069ce,Visual Effects,0,1717327,Animation Supervisor,David Crispino,NA,NA,NA,NA,NA
Suicide Squad,58417956c3a36865c60062f3,Visual Effects,0,1717340,VFX Production Coordinator,Romel Catap,NA,NA,NA,NA,NA
Suicide Squad,58417970c3a36865c90071f8,Visual Effects,0,1717342,VFX Supervisor,Max Wood,NA,NA,NA,NA,NA
Suicide Squad,584179c99251417d50007306,Crew,0,1717343,Visual Effects Editor,Marco Abraham,NA,NA,NA,NA,NA
Suicide Squad,58417a6cc3a36865c60063d4,Crew,0,1717344,Visual Effects Editor,Holly Pavlik,NA,NA,NA,NA,NA
Suicide Squad,58417bacc3a36865b300705a,Sound,0,1717345,Sound Effects Editor,Randy Torres,NA,NA,NA,NA,NA
Suicide Squad,58417d7fc3a36865ad007dab,Costume &amp; Make-Up,0,1717351,Makeup Artist,Ashley Dawn Szabadi,NA,NA,NA,NA,NA
Suicide Squad,58417e0c9251417d50007621,Editing,0,1717352,Digital Intermediate,Sadie D. Johnson,NA,NA,NA,NA,NA
Suicide Squad,58417e2b9251417d5000763d,Editing,0,1717353,First Assistant Editor,Kimberly Boritz,NA,NA,NA,NA,NA
Suicide Squad,58417ee7c3a36865b6007c38,Camera,0,1717354,First Assistant Camera,Colin Akoon,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d39cc3a36860a5000168,Production,0,561,Casting,John Papsidera,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d58ac3a36878eb000b09,Art,2,7237,Set Decoration,Jay Hart,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763ccf992514145d20008b3,Production,2,5430,Producer,Harald Kloser,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cd2592514115b500002d,Sound,2,5430,Original Music Composer,Harald Kloser,NA,NA,NA,NA,NA
Independence Day: Resurgence,53c2bb9fc3a3684cec00850a,Writing,2,6046,Screenplay,Roland Emmerich,NA,NA,NA,NA,NA
Independence Day: Resurgence,52fe474ec3a36847f812e6eb,Directing,2,6046,Director,Roland Emmerich,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cce6c3a36860a5000022,Production,2,6046,Producer,Roland Emmerich,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763ccacc3a3686075000019,Writing,2,6046,Characters,Roland Emmerich,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cd7c9251414654000861,Sound,0,6049,Original Music Composer,Thomas Wanker,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d59c92514115e0000189,Costume &amp; Make-Up,0,6033,Costume Design,Lisy Christl,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d41a9251414654000970,Art,1,6922,Art Direction,Christa Munro,NA,NA,NA,NA,NA
Independence Day: Resurgence,53c2bb94c3a3687e59007ff1,Writing,2,8676,Screenplay,Dean Devlin,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763ccd3c3a3685f7000002a,Production,2,8676,Producer,Dean Devlin,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cc9792514115e000000f,Writing,2,8676,Characters,Dean Devlin,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d5789251412477000e4d,Art,2,10820,Production Design,Barry Chusid,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d5fac3a36860750001cc,Art,0,19863,Supervising Art Director,Patrick M. Sullivan Jr.,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cc579251412477000ccc,Writing,2,20204,Screenplay,James Vanderbilt,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d3f492514115e0000135,Art,0,38701,Art Direction,Mark Hofeling,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d389c3a36860eb00011e,Production,0,60665,Casting,Jo Edna Boldin,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764078292514134cd00049d,Crew,2,64855,Visual Effects Editor,Todd Busch,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cc179251411554000008,Writing,2,73609,Screenplay,Nicolas Wright,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cc2ec3a3685fad00001c,Writing,2,80019,Screenplay,James A. Woods,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d892c3a3685fe500024d,Camera,0,92237,Camera Operator,FranĂ§ois Daignault,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d978c3a36878eb000bcd,Camera,0,91122,Helicopter Camera,Dylan Goss,NA,NA,NA,NA,NA
Independence Day: Resurgence,5.76E+23,Sound,0,113081,Sound Effects Editor,Chris M. Jacobson,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d40bc3a36860eb000135,Art,1,137175,Art Direction,Caty Maxey,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764019b92514129860004cf,Sound,1,143913,ADR &amp; Dubbing,Kimberly Harris,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cdd49251412477000d07,Editing,0,225904,Editor,Adam Wolfe,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d9bec3a3685f7000022e,Camera,0,582808,Still Photographer,Claudette Barius,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d42d9251414654000975,Art,2,988882,Art Direction,Eric Sundahl,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d6cec3a3685fe50001fa,Production,1,989750,Casting Associate,Deanna Brigidi,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764039dc3a36860750007dd,Sound,2,1077782,Foley,Gary A. Hecker,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763cda1c3a36860eb000034,Camera,0,1275131,Director of Photography,Markus FĂśrderer,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763db12c3a3685f70000260,Costume &amp; Make-Up,0,1314465,Makeup Department Head,Thomas Nellen,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d766c3a3685fad00022f,Costume &amp; Make-Up,0,1333982,Costume Supervisor,Dana Kay Hart,NA,NA,NA,NA,NA
Independence Day: Resurgence,576402b892514129860004f5,Sound,0,1338372,Foley,Dan O'Connell,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d8489251411554000238,Directing,0,1339456,Script Supervisor,Mara Herdmann,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d531c3a36860750001a7,Art,0,1352962,Assistant Art Director,Tammy S. Lee,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d3d692514115b5000141,Art,0,1354916,Art Direction,Ravi Bansal,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d43ec3a36878eb000ac3,Art,0,1357043,Art Direction,Clint Wallace,NA,NA,NA,NA,NA
Independence Day: Resurgence,576401b692514115b5000778,Editing,0,1360097,Dialogue Editor,Robert Troy,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764033a92514133c50003e6,Sound,0,1360100,Sound Effects Editor,Hamilton Sterling,NA,NA,NA,NA,NA
Independence Day: Resurgence,5.76E+23,Sound,0,1367493,Foley,John T. Cucci,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d613c3a3685fad0001eb,Art,0,1368856,Conceptual Design,Laurent Ben-Mimoun,NA,NA,NA,NA,NA
Independence Day: Resurgence,576401f392514133c50003b2,Sound,0,1374169,Foley,Michael J. Broomberg,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764074dc3a36860a50008cc,Visual Effects,0,1384387,VFX Supervisor,Holger Voss,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d67392514115290001b4,Art,0,1389131,Construction Coordinator,John Hoskins,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d663c3a36878eb000b31,Art,0,1391383,Construction Coordinator,Bill Holmquist,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d4599251411554000183,Art,0,1391749,Art Department Coordinator,Nancy A. King,NA,NA,NA,NA,NA
Independence Day: Resurgence,576401c892514134cd0003ab,Editing,0,1392084,Dialogue Editor,Larry Kemp,NA,NA,NA,NA,NA
Independence Day: Resurgence,576402e8c3a36809f900039c,Sound,2,1394950,Sound Designer,Paul N.J. Ottosson,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764038cc3a36860a500083b,Sound,2,1394950,Supervising Sound Editor,Paul N.J. Ottosson,NA,NA,NA,NA,NA
Independence Day: Resurgence,576407a6c3a36809e60004c6,Crew,0,1398101,Visual Effects Editor,Andy Stevens,NA,NA,NA,NA,NA
Independence Day: Resurgence,57640369c3a36809f90003ae,Sound,2,1399141,Sound Re-Recording Mixer,Michael Minkler,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763db3d9251412477000f27,Costume &amp; Make-Up,0,1402947,Makeup Artist,Sara Roybal,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d7db9251412477000eaa,Costume &amp; Make-Up,0,1402951,Set Costumer,Darryl Garcia Jr.,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d98d9251411554000277,Camera,0,1404244,Helicopter Camera,John Marzano,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764030592514115b50007a3,Sound,0,1407227,Sound Effects Editor,Phil Barrie,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d8d892514145d2000aa3,Lighting,0,1408396,Gaffer,Jay Kemp,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763da96c3a3687811000a61,Costume &amp; Make-Up,0,1412223,Hair Department Head,Jennifer Bell,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d7c392514115b500020a,Costume &amp; Make-Up,0,1412997,Set Costumer,Jess L. Johnson,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d3ba9251411554000173,Art,0,1424897,Art Direction,Lauren Abiouness,NA,NA,NA,NA,NA
Independence Day: Resurgence,57640499c3a3685f700007df,Visual Effects,0,1428901,Animation Director,Eamonn Butler,NA,NA,NA,NA,NA
Independence Day: Resurgence,57640709c3a36809f9000443,Visual Effects,0,1428904,VFX Editor,Liana Jackson,NA,NA,NA,NA,NA
Independence Day: Resurgence,57640589c3a36809f9000400,Crew,0,1435590,CG Supervisor,Mark Wendell,NA,NA,NA,NA,NA
Independence Day: Resurgence,576405c892514133c500043b,Crew,0,1439056,CG Supervisor,Andrew Roberts,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764056892514134cd000432,Crew,0,1442132,CG Supervisor,Christopher Downs,NA,NA,NA,NA,NA
Independence Day: Resurgence,57640794c3a36860a50008d6,Crew,0,1442143,Visual Effects Editor,Tom Reagan,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d9ec925141155400028f,Lighting,0,1444923,Rigging Gaffer,Lamarr Gray,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d4989251414654000985,Art,0,1451401,Art Department Coordinator,Richard T. Olson,NA,NA,NA,NA,NA
Independence Day: Resurgence,576405dec3a36878eb0011eb,Crew,0,1457338,CG Supervisor,Ronnie Menahem,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d4b492514115b5000168,Art,0,1463296,Assistant Art Director,Samantha Avila,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d8c39251412477000ecf,Camera,2,1473448,Camera Operator,James Goldman,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d9a1c3a36860a5000282,Camera,2,1494209,Helicopter Camera,Richard Roles,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763dafc9251412477000f1d,Costume &amp; Make-Up,0,1494525,Key Hair Stylist,Megan Daum,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d751c3a3685fe5000214,Costume &amp; Make-Up,0,1496658,Assistant Costume Designer,Shanna Knecht,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d859c3a3685fe5000242,Directing,0,1519867,Script Supervisor,Lorette Leblanc,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d72bc3a36878eb000b57,Costume &amp; Make-Up,0,1531264,Assistant Costume Designer,Mary Iannelli,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d6dfc3a3685f700001c4,Production,0,1532605,Casting Associate,Marie A. Kohl,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763db299251416fbd0005e4,Costume &amp; Make-Up,0,1533592,Makeup Artist,Mary Castor,NA,NA,NA,NA,NA
Independence Day: Resurgence,573630069251410b2d000a83,Crew,2,1538207,Special Effects Coordinator,David Greene,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d7f49251412477000ead,Sound,0,1548485,Music Editor,Oliver Hug,NA,NA,NA,NA,NA
Independence Day: Resurgence,5675f27292514179dd003aaa,Crew,0,1551344,Stunts,Thomas J. Larsen,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d82292514115b5000217,Sound,0,1551841,Music Editor,Matt Fausak,NA,NA,NA,NA,NA
Independence Day: Resurgence,5764057a92514133c500042b,Crew,0,1551872,CG Supervisor,Carlos-Christian Nickel,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763d7a9c3a3685fe5000223,Costume &amp; Make-Up,0,1568831,Set Costumer,Rachel Bris,NA,NA,NA,NA,NA
Independence Day: Resurgence,5763dae792514145d2000af7,Costume &amp; Make-Up,0,1571510,Hairstylist,Delana Veirs,NA,NA,NA,NA,NA
